supermarket,prices_(£),prices_unit_(£),unit,names,date,category,own_brand
Sains,1.7,13.1,kg,Ella's Kitchen Organic Chicken & Rice Casserole Baby Food Pouch 7+ Months 130g,20240413,baby_products,False
Sains,7.5,1.07,unit,"Huggies DryNites Bed Mats, Incontinence and Bed Wetting, compliment Pyjama Pants, 7 Mats",20240413,baby_products,False
Sains,1.5,14.3,kg,Fruit Bowl Juicy Yogurt Raisins 5x25g,20240413,baby_products,False
Sains,2.89,0.1,unit,Sainsbury's Little Ones Dry Fit Size 6 Extra Large x30 Nappies,20240413,baby_products,True
Sains,1.2,13.3,kg,Ella's Kitchen Organic Berry Greek Style Yoghurt Baby Food Pouch 6+ Months 90g,20240413,baby_products,False
Sains,0.95,4.75,l,SMA PRO Growing up Baby Milk Liquid Ready To Feed 200ml,20240413,baby_products,False
Sains,3.5,7.0,l,Johnson's Baby Bedtime Bath 500ml,20240413,baby_products,False
Sains,2.8,27.5,kg,Organix Apple & Date Fruit Bars Toddler Snacks Multipack 12 months+ 6x17g,20240413,baby_products,False
Sains,2.3,38.3,kg,Organix Tomato Noughts & Crosses Organic Baby Puffs Multipack 10 months+ 4x15g,20240413,baby_products,False
Sains,3.85,8.6,kg,Ella's Kitchen Organic the Pink One Smoothie Baby Food Pouch 6+ Months 90g,20240413,baby_products,False
Sains,2.3,0.26,unit,Always Maxi Profresh Night Sanitary Towels Without Wings x9,20240413,baby_products,False
Sains,1.7,13.1,kg,Ella's Kitchen Organic Cheesy Pie Baby Food Pouch 7+ Months 130g,20240413,baby_products,False
Sains,4.99,0.08,unit,Sainsbury's Little Ones Dry Fit Size 6 Jumbo 60 Nappies,20240413,baby_products,True
Sains,2.6,26.0,kg,BEAR Strawberry Apple Paws 5x20g,20240413,baby_products,False
Sains,1.2,13.3,kg,Ella's Kitchen Organic Strawberry Greek Style Yoghurt Baby Food Pouch 6+ Months 90g,20240413,baby_products,False
Sains,3.85,8.6,kg,Ella's Kitchen Organic the Purple One Smoothie Multipack Baby Food Pouch 6+ Months 5x90g,20240413,baby_products,False
Sains,2.3,38.3,kg,Organix Carrot & Herb Stix Organic Baby Puffs Multipack 10 months+ 4x15g,20240413,baby_products,False
Sains,0.75,37.5,kg,Ella's Kitchen Organic Strawberry & Banana Melty Puffs Baby Snack 6+ Months 20g,20240413,baby_products,False
Sains,12.0,9.76,kg,Fairy Non Bio All-in-1 Pods Washing Liquid Capsules Original 51 Washes,20240413,baby_products,False
Sains,5.25,0.58,unit,Huggies DryNites Boys Pyjama Pants for Bedwetting Teen 8-15 Years 9 Nappy Pants,20240413,baby_products,False
Sains,9.0,7.35,l,Fairy Washing Liquid Gel 1.225L (42 Washes),20240413,baby_products,False
Sains,1.25,25.0,l,Sanex Dermo Invisible Roll On Antiperspirant 50ml,20240413,baby_products,False
Sains,10.0,0.3,unit,"Pampers Baby-Dry Nappy Pants, Size 5, 12-17kg x33",20240413,baby_products,False
Sains,2.65,20.1,kg,Kiddylicious Strawberry Fruity Bakes 6 x 22g (132g),20240413,baby_products,False
Sains,1.2,13.3,kg,Ella's Kitchen Organic Mango Greek Style Yoghurt Baby Food Pouch 6+ Months 90g,20240413,baby_products,False
Sains,1.7,13.1,kg,Ella's Kitchen Organic Beef Stew Baby Food Pouch 7+ Months 130g,20240413,baby_products,False
Sains,4.99,0.07,unit,Sainsbury's Little Ones Dry Fit Size 5 Jumbo 72 Nappies,20240413,baby_products,True
Sains,1.3,13.0,kg,Ella's Kitchen Organic Mango Baby Brekkie Baby Food Breakfast Pouch 6+ Months 100g,20240413,baby_products,False
Sains,1.45,7.25,l,Aptamil ProFutura 1 First Baby Milk Formula From Birth 200ml,20240413,baby_products,False
Sains,1.7,13.1,kg,Ella's Kitchen Organic Spag Bol Baby Food Pouch 7+ Months 130g,20240413,baby_products,False
Sains,2.65,20.1,kg,Kiddylicious Apple Fruity Bakes 6 x 22g (132g),20240413,baby_products,False
Sains,3.75,37.5,l,"Calpol Sugar & Colour Free Infant Suspension, Paracetamol Medication, For 2+ Months, 100ml",20240413,baby_products,False
Sains,5.25,0.53,unit,Huggies DryNites Girls Pyjama Pants for Bedwetting Age 4-7 Years 10 Nappy Pants,20240413,baby_products,False
Sains,1.73,0.04,unit,Sainsbury's Little Ones Size 2 Newborn 46 Nappies,20240413,baby_products,True
Sains,2.65,55.2,kg,Kiddylicious Cheesy Straws 4 x 12g (48g),20240413,baby_products,False
Sains,2.81,0.08,unit,Sainsbury's Little Ones Dry Fit Size 5+ 36 Nappies,20240413,baby_products,True
Sains,1.5,37.5,kg,Organix Summer Fruits Rice Cake Clouds Organic Baby Snacks 7 months+ 40g,20240413,baby_products,False
Sains,1.25,10.0,kg,Tilda Kids Cheese & Tomato Rice 125g,20240413,baby_products,False
Sains,0.6,30.0,kg,BEAR PAWS Fruit Shapes Strawberry & Apple 20g,20240413,baby_products,False
Sains,10.5,13.13,kg,Cow & Gate 1 First Baby Milk Formula From Birth 800g,20240413,baby_products,False
Sains,14.0,0.26,unit,"Pampers Baby Dry Nappy Pants Jumbo+ Pack Nappies Size 6, 14kg-19kg x54",20240413,baby_products,False
Sains,2.35,23.5,l,Sainsbury's Junior Paracetamol Suspension 100ml,20240413,baby_products,True
Sains,10.95,0.05,unit,WaterWipes Sensitive Biodegradable Baby Wipes 60 pack x4,20240413,baby_products,False
Sains,2.75,0.09,unit,Milton Antibacterial Surface Wipes x30,20240413,baby_products,False
Sains,3.59,0.1,unit,Sainsbury's Little Ones Pants Size 5 x36,20240413,baby_products,True
Sains,1.0,5.0,l,Cow & Gate 2 Follow-On Milk From 6 Months 200ml,20240413,baby_products,False
Sains,1.5,16.7,kg,Fruit Bowl Raspberry Yogurt Flakes 5x21g,20240413,baby_products,False
Sains,2.2,2.2,unit,Aquafresh Little Teeth Soft Bristle 3-5 Years Kids Toothbrush,20240413,baby_products,False
Sains,2.6,26.0,kg,BEAR PAWS Fruit Shapes Raspberry & Blueberry Multipack x5 20g,20240413,baby_products,False
Sains,2.5,2.88,l,Comfort Fabric Conditioner Pure Ultra Concentrated 58 Washes 870ml,20240413,baby_products,False
