supermarket,prices_(£),prices_unit_(£),unit,names,date,category,own_brand
Tesco,1.1,0.01,m,Korbond Thread Poly 160M Black,20240413,household,False
Tesco,1.1,0.01,m,Korbond Thread Poly 160M White,20240413,household,False
Tesco,0.49,0.2,l,Tesco Diet Cola 2 Litre Bottle,20240413,drinks,True
Tesco,0.49,0.2,l,Tesco Xero Cola 2 Litre,20240413,drinks,True
Tesco,1.8,0.2,l,Tesco Elmhurst Natural Mineral Sparkling Water 4X2ltr,20240413,drinks,True
Tesco,2.6,0.2,l,Tesco Elmhurst English Still Water 6 X 2 Litre,20240413,drinks,True
Tesco,1.0,2.0,kg,Surya Crushed Garlic & Ginger 400g,20240413,food_cupboard,False
Tesco,1.0,2.0,kg,Surya Crushed Garlic 400g,20240413,food_cupboard,False
Tesco,1.0,2.0,kg,Surya Crushed Ginger 400g,20240413,food_cupboard,False
Tesco,0.39,0.02,unit,Tesco Paracetamol Tablets 500Mg 16 Pack,20240413,health_products,True
Tesco,0.4,0.02,unit,Tesco Ibuprofen 200Mg 16 Tablets,20240413,health_products,True
Tesco,0.75,0.02,unit,Tesco Free Spirit Panty Liners Ultra Thin 30 Pack,20240413,health_products,True
Tesco,1.0,0.02,unit,Tesco Free Spirit Disposable Bags 50 Pack,20240413,health_products,True
Tesco,1.19,0.02,unit,Rizla Polar Blast Extra Slim Filter Tips 60S,20240413,home,False
Tesco,1.25,0.02,unit,Go Create Card Numbers 50 Pieces,20240413,home,False
Tesco,1.25,0.02,unit,Go Create Wooden Button Shapes 85 Pieces,20240413,home,False
Tesco,1.25,0.02,unit,Springforce 80 Food Bags With Wire Ties,20240413,household,True
Tesco,1.25,0.02,unit,Tesco Paper Plates White 23Cm 50 Pack,20240413,home,True
Tesco,1.35,0.02,unit,Swan Crushball Fresh Burst Extra Slim Filters X54,20240413,home,False
Tesco,1.49,0.02,unit,Ocb Premium Slim 32 Leaves & 32 Filters,20240413,home,False
Tesco,1.5,0.02,unit,Keep It Handy Screen Cleaning Wipes 100 Pack,20240413,health_products,False
Tesco,1.5,0.02,unit,Tesco Beauty Cotton Wool Balls 100 Pack,20240413,health_products,True
Tesco,1.5,0.02,unit,Tesco Cotton Wool Double Faced Pads 100,20240413,health_products,True
Tesco,1.6,0.02,unit,Create A Cake Petit Four Cake Cases 75,20240413,food_cupboard,False
Tesco,1.6,0.02,unit,Create A Cake White Fairy Cake Cases 100,20240413,food_cupboard,False
Tesco,1.6,0.02,unit,Create A Cake White Muffin Cases 75,20240413,food_cupboard,False
Tesco,1.9,0.02,unit,Create A Cake Pastel Muffin Cases 100,20240413,food_cupboard,False
Tesco,1.9,0.02,unit,Create A Cake Rainbow Muffin Cases 100,20240413,food_cupboard,False
Tesco,1.9,0.02,unit,Tesco Multivitamins X 90,20240413,health_products,True
Tesco,1.9,0.02,unit,Tesco Studycards With Polypropylene Inserts 75Pk,20240413,home,True
Tesco,2.0,0.02,unit,Eco 80 Paper Straws Striped,20240413,home,False
Tesco,2.0,0.02,unit,Securefix Clear Glue Spots 112 Pack,20240413,home,False
Tesco,2.0,0.02,unit,Stripey Paper Straws 80Pk,20240413,home,False
Tesco,2.0,0.02,unit,Tesco Health Vitamin B Complex 120 Tablets,20240413,health_products,True
Tesco,4.0,0.02,unit,Tesco Odourless Garlic Vitamin B1 Food Supplement 240 Tablets,20240413,health_products,True
Tesco,1.4,0.02,kg,Fragata Snack 'N Green Olives With Pinch Of Lemon 70G,20240413,food_cupboard,False
Tesco,1.5,0.02,kg,Naked Ultimate Noodles Korean Style Beef 90G,20240413,food_cupboard,False
Tesco,13.5,0.02,kg,Aptamil 4 Toddler Milk Formula Powder 2+ Years 800g,20240413,baby_products,False
Tesco,3.0,0.02,kg,Tesco 10 Halloumi-Style Fries 170G,20240413,frozen,True
Tesco,4.3,0.02,kg,itsu Katsu Veg 6 Bao Buns 270g,20240413,frozen,False
Tesco,4.3,0.02,kg,itsu classic prawn gyoza 240g,20240413,frozen,False
Tesco,2.45,0.02,kg,Tesco Finest Garlic Stuffed Olives 210G,20240413,food_cupboard,True
Tesco,2.9,0.02,kg,Tesco Artichoke Antipasti 285G,20240413,food_cupboard,True
Tesco,1.0,0.02,m,Proformula Floss Single X 50M,20240413,health_products,False
Tesco,0.55,0.3,l,Tesco Xero Cola Cherry 2 Litre,20240413,drinks,True
Tesco,0.6,0.3,l,Tesco Sparkling Diet Lemonade 2 Litre Bottle,20240413,drinks,True
Tesco,0.6,0.3,l,Tesco Sparkling Lemonade 2 Litre Bottle,20240413,drinks,True
Tesco,1.45,0.3,l,Tesco Ashbeck Still Water 5Ltr,20240413,drinks,True
Tesco,1.65,0.3,l,Hydr8 Still Scottish Mountain Water,20240413,drinks,False
Tesco,1.95,0.3,l,Tesco Elmhurst Natural Mineral Still Water 12X500ml,20240413,drinks,True
Tesco,4.0,0.3,l,Ice Valley Spring Water Still 24X500ml,20240413,drinks,False
Tesco,0.45,0.03,unit,Tesco Free Spirit Ultra Regular Sanitary Towels 16 Pack,20240413,health_products,True
Tesco,0.45,0.03,unit,Tesco Free Spirit Ultra Regular Sanitary Towels With Wings 14 Pack,20240413,health_products,True
Tesco,0.5,0.03,unit,Tesco Aspirin 300Mg 16 Tablets,20240413,health_products,True
Tesco,0.55,0.03,unit,Tesco Dispersible Aspirin 300Mg 16 Tablets,20240413,health_products,True
