supermarket,prices_(£),prices_unit_(£),unit,names,date,category,own_brand
ASDA,0.75,18.8,kg,ASDA Green Tea & Mint 20 Tea Bags,20240413,drinks,True
ASDA,4.5,24.1,kg,Nescafe Dolce Gusto Cappuccino Coffee Pods,20240413,drinks,False
ASDA,0.75,7.5,kg,ASDA Decaf Green Tea 50 Tea Bags,20240413,drinks,True
ASDA,2.5,71.4,kg,Twinings Decaf Pure Green Tea 20 Tea Bags,20240413,drinks,False
ASDA,3.75,15.0,kg,Lavazza Decaffeinated Ground Coffee,20240413,drinks,False
ASDA,2.1,12.9,kg,Kenco Iced Hot Vanilla Latte Sachets x8,20240413,drinks,False
ASDA,1.5,0.04,unit,Rombouts Coffee Filter Papers,20240413,drinks,False
ASDA,2.0,19.0,kg,Tetley 50 Green Tea Matcha Tea Bags 105g,20240413,drinks,False
ASDA,0.4,4.0,kg,JUST ESSENTIALS by ASDA 40 Tea Bags,20240413,drinks,True
ASDA,2.25,56.2,kg,Tetley Immune Tropical Super Green Tea 20 Tea Bags,20240413,drinks,False
ASDA,1.39,6.0,kg,ASDA Gold Tea Bags,20240413,drinks,True
ASDA,7.8,6.2,kg,Tetley Original Tea Bags,20240413,drinks,False
ASDA,4.75,18.3,kg,Tassimo Kenco Cappuccino Coffee Pods x 8,20240413,drinks,False
ASDA,2.1,12.9,kg,Kenco Iced Hot Salted Caramel Latte Sachets x8,20240413,drinks,False
ASDA,1.7,6.8,l,Jimmy's Iced Coffee Mocha,20240413,drinks,False
ASDA,4.0,11.1,l,Quarterpast Iced Coffee Original,20240413,drinks,False
ASDA,4.0,11.1,l,Quarterpast Iced Coffee Mocha,20240413,drinks,False
ASDA,4.0,23.9,kg,Tassimo Costa Flat White Coffee Pods x6,20240413,drinks,False
ASDA,4.5,24.0,kg,NESCAFE Dolce Gusto Flat White Coffee Pods 16 Capsules,20240413,drinks,False
ASDA,15.75,15.7,kg,Lavazza Qualità Rossa Coffee Beans,20240413,drinks,False
ASDA,2.75,48.2,kg,Starbucks By Nespresso Espresso Roast Coffee Pods 10 Capsules,20240413,drinks,False
ASDA,4.0,37.0,kg,Tassimo Costa Americano Coffee Pods x 12,20240413,drinks,False
ASDA,3.75,15.0,kg,Lavazza Qualità Oro Coffee Beans,20240413,drinks,False
ASDA,1.45,27.9,kg,ASDA Nespresso Compatible 10 Ristretto Coffee Pods,20240413,drinks,True
ASDA,3.5,15.4,kg,ASDA Extra Special Mexican Roast & Ground Coffee 227g,20240413,drinks,True
ASDA,4.75,52.2,kg,Tassimo Espresso Delizioso Coffee Pods x 14,20240413,drinks,False
ASDA,3.5,15.4,kg,ASDA Extra Special Guatemalan Roast Coffee Beans 227g,20240413,drinks,True
ASDA,2.0,50.0,kg,"Twinings Superblends Glow with Strawberry, Cucumber and Green Tea, 20 Tea Bags",20240413,drinks,False
ASDA,1.45,27.9,kg,ASDA Nespresso Compatible 10 Espresso Coffee Pods,20240413,drinks,True
ASDA,3.5,15.4,kg,ASDA Extra Special Rwandan Roast Coffee Beans 227g,20240413,drinks,True
ASDA,4.35,21.7,kg,Taylors of Harrogate Decaffé Ground Roast Coffee 200g,20240413,drinks,False
ASDA,3.5,17.5,kg,Taylors of Harrogate Decaffé Beans Roast Coffee 200g,20240413,drinks,False
ASDA,2.25,56.2,kg,Tetley Boost Berry Burst Super Green Tea 20 Tea Bags,20240413,drinks,False
ASDA,3.2,4.6,kg,ASDA Everyday 240 Tea Bags,20240413,drinks,True
ASDA,5.3,26.5,kg,Twinings Assam 80 Tea Bags,20240413,drinks,False
ASDA,2.0,21.4,kg,Kenco Plant Based Oat Latte Instant Coffee Sachets x6,20240413,drinks,True
ASDA,4.75,33.0,kg,Tassimo Kenco Americano Grande Coffee Pods x 16,20240413,drinks,False
